trial,col_signal,sign_thresh,reset_peak,rsi_min_thresh,rsi_max_thresh,vol_thresh,adx_thresh,atr_mult,vwap_atr_mult,buy_factor,sell_factor,trailstop_pct,sess_start,avg_daily_pnl
750,ema_21,ema_50,0,69,96,4.92785,33.90136,7.85611,-2.53766,0.87416,0.01942,18.77904,08:00:00,27.33671
427,ema_21,ema_50,0,70,82,4.3331,32.19628,7.89054,-2.93169,0.83406,0.01739,2.40831,08:00:00,27.32588
1207,ema_21,ema_50,0,28,57,4.81077,40.78647,1.57776,-4.4085,0.91084,0.03124,7.14533,08:00:00,27.30218
1579,ema_21,ema_50,0,27,70,4.70518,37.93726,1.54771,-3.65912,0.92886,0.01613,8.66942,13:30:00,27.15505
369,ema_21,ema_50,0,68,81,4.60901,32.62893,5.52831,-2.87865,0.99349,0.01642,19.50016,08:00:00,27.0444
324,ema_21,ema_50,0,39,92,4.71032,29.65356,8.27271,-2.78524,0.89079,0.0174,17.58829,08:00:00,27.03345
1528,ema_21,ema_50,0,22,60,5.30571,36.12986,1.59336,-4.05941,0.84179,0.01753,11.45735,08:00:00,26.97979
1327,ema_21,ema_50,0,21,90,4.82365,36.20873,1.43562,-4.59406,0.9173,0.04998,6.48873,08:00:00,26.93096
502,ema_21,ema_50,0,69,83,4.22576,33.19913,9.43967,-1.62133,0.92305,0.01653,18.37462,08:00:00,26.80495
437,ema_21,ema_50,0,67,84,4.39204,32.00529,8.69671,-3.21961,0.70234,0.01931,2.72404,08:00:00,26.76993
461,ema_21,ema_50,0,63,85,4.45384,30.26766,6.33439,-1.54927,0.69481,0.0193,18.78523,08:00:00,26.74688
744,ema_21,ema_50,0,21,87,4.46049,31.8851,5.87433,-2.01188,0.76251,0.01862,19.12432,08:00:00,26.72493
477,ema_21,ema_50,0,65,84,4.75984,33.28556,8.37417,-2.41761,0.6604,0.01965,1.82978,08:00:00,26.72159
1498,ema_21,ema_50,0,25,65,4.94395,40.2771,1.8113,-4.69639,0.85639,0.01811,9.45093,08:00:00,26.67364
1199,ema_21,ema_50,0,33,47,4.55406,37.78516,1.93633,-4.98987,0.92705,0.03134,7.84233,08:00:00,26.63803
609,ema_21,ema_50,0,68,83,4.63397,31.68882,9.94281,-2.04358,0.86783,0.0172,18.89758,08:00:00,26.57649
1335,ema_21,ema_50,0,30,96,4.88365,34.07357,1.51167,-4.48024,0.82339,0.01456,8.65085,08:00:00,26.55634
1654,ema_21,ema_50,0,51,53,4.93463,38.30795,1.5358,-4.61232,0.87716,0.04854,6.60128,08:00:00,26.43708
1433,ema_21,ema_50,0,32,69,4.99142,37.94237,1.76858,-4.63479,0.8889,0.03512,6.81091,08:00:00,26.40813
1757,ema_21,ema_50,0,35,64,4.52564,36.47904,0.62488,-4.61639,0.8097,0.03348,9.72927,08:00:00,26.40396
651,ema_21,ema_50,0,70,100,4.54621,32.23485,8.82233,-2.31289,0.67354,0.01685,18.90287,08:00:00,26.24932
1468,ema_21,ema_50,0,27,66,4.8814,37.92857,1.40848,-4.40863,0.89427,0.03372,6.63499,08:00:00,26.19427
1142,ema_21,ema_50,1,31,97,4.56667,35.98944,1.74263,-4.13912,0.91887,0.04755,5.22001,08:00:00,26.17643
704,ema_21,ema_50,0,66,97,4.71154,30.78761,7.44324,-3.44435,0.92114,0.01849,6.45001,08:00:00,26.16888
1465,ema_21,ema_50,0,26,62,4.85291,36.68258,1.27855,-4.80629,0.94507,0.03305,8.42784,08:00:00,26.12868
1098,ema_21,ema_50,0,36,68,5.08511,29.69796,1.71866,-4.12793,0.84324,0.01729,6.50573,08:00:00,26.09766
978,ema_21,ema_50,0,63,100,4.80848,30.5334,5.69421,0.23272,0.89013,0.01862,14.68463,08:00:00,26.02507
446,ema_21,ema_50,0,66,84,4.27821,31.85315,7.66275,-1.44616,0.94803,0.01895,5.22772,08:00:00,25.9199
1555,ema_21,ema_50,0,25,66,5.22898,37.70449,1.35937,-4.73011,0.93723,0.01924,9.00684,08:00:00,25.87386
1767,ema_21,ema_50,0,37,66,4.85265,34.7846,0.51366,-4.53635,0.83034,0.03226,9.54239,08:00:00,25.85176
1536,ema_21,ema_50,0,22,63,5.12941,36.27645,1.18214,-4.40748,0.96176,0.0537,9.35736,08:00:00,25.85103
1713,ema_21,ema_50,1,26,65,4.60317,34.77424,2.02454,-4.84917,0.80626,0.03466,9.34695,08:00:00,25.78993
418,ema_21,ema_50,0,62,85,4.98061,10.08401,9.39607,-2.46073,0.7909,0.0,2.79453,13:30:00,25.77955
1550,ema_21,ema_50,0,24,64,4.88728,37.14535,1.04723,-3.72857,0.94458,0.03261,10.30615,08:00:00,25.76214
1426,ema_21,ema_50,0,27,66,4.81953,40.02708,1.83297,-4.91209,0.90024,0.00033,5.89982,13:30:00,25.75214
852,ema_21,ema_50,0,7,17,4.50178,33.19504,4.69613,0.54492,0.8209,0.00014,4.65205,08:00:00,25.66257
1552,ema_21,ema_50,0,23,26,4.5594,35.78296,1.49162,-4.76529,0.98356,0.05924,8.82672,08:00:00,25.66178
1482,ema_21,ema_50,0,34,38,4.66158,35.76627,1.85835,-4.53179,0.93159,0.05911,5.32363,08:00:00,25.65949
620,ema_21,ema_50,0,59,80,4.88973,31.02695,6.37735,-3.80667,0.94731,0.01959,3.94221,08:00:00,25.64251
1014,ema_21,ema_50,0,66,100,4.48054,31.2592,6.60241,-0.32984,0.75546,0.02059,12.67205,08:00:00,25.63301
1739,ema_21,ema_50,0,41,70,4.46065,35.01129,3.13349,-4.66995,0.8311,0.03461,9.92313,08:00:00,25.63206
375,ema_21,ema_50,0,36,78,4.08044,30.32031,6.35147,-2.42476,0.93956,0.0184,19.24336,13:30:00,25.62935
646,ema_21,ema_50,0,69,73,4.6638,33.14214,6.66421,-2.6108,0.71327,0.01968,19.38033,08:00:00,25.61947
481,ema_21,ema_50,0,66,81,4.35414,29.20263,9.2408,-2.31934,0.93054,0.01906,18.77815,08:00:00,25.56296
405,ema_21,ema_50,0,45,78,4.55235,31.65129,9.18453,-2.75881,0.68877,0.03103,1.2682,13:30:00,25.51679
1217,ema_21,ema_50,0,28,41,5.00658,39.46655,1.7596,-4.9824,0.91002,0.05558,5.63207,08:00:00,25.48874
776,ema_21,ema_50,0,66,97,4.91066,31.76342,4.97618,0.25247,0.91987,0.02137,19.21101,13:30:00,25.3064
879,ema_21,ema_50,0,66,100,4.78525,34.02027,3.87284,-0.11345,0.79122,0.01739,4.73294,08:00:00,25.25794
1864,ema_21,ema_50,0,35,63,4.8351,35.78365,1.96873,-4.81541,0.86905,0.04912,8.60882,08:00:00,25.21772
1582,ema_21,ema_50,0,27,70,4.7942,37.10381,1.39041,-4.44227,0.95571,0.03072,10.61624,08:00:00,25.18994
1105,ema_21,ema_50,0,34,97,5.01373,30.37639,1.38655,-4.55576,0.82684,0.01786,6.14192,08:00:00,25.14988
1147,ema_21,ema_50,0,30,93,5.01075,34.22874,2.03227,-3.79218,0.86193,0.01651,5.54659,08:00:00,25.09231
1312,ema_21,ema_50,0,27,91,4.86051,37.58965,1.57007,-3.68234,0.84897,0.03396,7.51739,08:00:00,24.98985
1399,ema_21,ema_50,0,5,23,5.45541,37.71747,1.55765,-4.80856,0.91156,0.01787,7.10473,08:00:00,24.94132
1561,ema_21,ema_50,0,26,69,5.17128,39.14687,1.55489,-3.95573,0.97805,1e-05,9.56997,13:30:00,24.90067
1744,ema_21,ema_50,0,33,63,4.78925,34.58684,2.47284,-4.62467,0.83538,0.01673,8.5164,08:00:00,24.90041
583,ema_21,ema_50,0,66,83,4.39318,32.11846,7.6825,-2.8458,0.41902,0.01784,19.09474,08:00:00,24.85258
983,ema_21,ema_50,0,65,100,5.03268,30.94845,6.248,-0.23801,0.78038,0.01705,14.66586,08:00:00,24.83709
1758,ema_21,ema_50,1,36,67,4.82046,38.64046,0.32242,-4.80431,0.84959,0.04959,9.88463,08:00:00,24.82888
163,ema_21,ema_50,0,66,87,3.29346,31.2591,4.22464,-1.2935,0.44759,0.00056,18.59606,08:00:00,24.80172
1659,ema_21,ema_50,0,26,65,5.28653,34.31676,1.26694,-3.63631,0.88012,0.00048,9.30207,08:00:00,24.78464
42,ema_21,ema_50,1,37,72,5.56135,25.91817,2.68639,-4.12179,0.16367,0.00291,10.47331,08:00:00,24.76348
1712,ema_21,ema_50,0,28,65,4.54616,35.53266,1.70875,-4.7997,0.83252,0.03184,9.00847,08:00:00,24.74959
1255,ema_21,ema_50,0,26,28,4.74927,38.26955,1.48931,-4.11708,0.90638,0.04811,6.86334,08:00:00,24.71249
1334,ema_21,ema_50,0,24,25,4.80755,34.75539,1.73859,-3.82787,0.8552,0.04445,7.4539,08:00:00,24.70049
885,ema_21,ema_50,0,63,98,4.75365,30.68374,4.85443,0.31078,0.86262,0.01771,4.0484,08:00:00,24.684
800,ema_21,ema_50,1,27,50,4.55003,30.72868,5.40328,0.14742,0.70408,0.01883,0.6007,13:30:00,24.6834
365,ema_21,ema_50,0,70,83,4.55097,31.43651,9.23957,-2.84068,0.95935,0.01945,19.97528,08:00:00,24.67542
687,ema_21,ema_50,0,69,98,5.32764,32.66964,6.54902,-3.43514,0.92758,0.00013,19.60371,08:00:00,24.60013
599,ema_21,ema_50,1,67,83,4.38887,30.66904,7.92758,-3.23539,0.29083,0.01934,3.33458,08:00:00,24.5834
1703,ema_21,ema_50,0,29,65,4.70118,39.79126,1.79617,-4.68738,0.83931,0.03514,10.17636,08:00:00,24.56294
903,ema_21,ema_50,0,63,98,4.8671,34.55714,1.18832,0.0581,0.88073,0.01961,5.04453,13:30:00,24.53226
1448,ema_21,ema_50,0,24,68,4.81825,36.75539,1.68391,-4.52361,0.96622,0.03568,6.12199,08:00:00,24.43432
752,ema_21,ema_50,0,68,95,4.57993,31.79653,7.28791,-3.28471,0.83945,0.01648,19.11097,08:00:00,24.42547
1657,ema_21,ema_50,0,15,89,4.50856,35.09489,1.6909,-4.6435,0.99998,0.04507,9.79054,08:00:00,24.42155
265,ema_21,ema_50,0,64,83,4.17226,30.66737,7.2381,-1.10861,0.78191,0.01792,18.85111,08:00:00,24.41115
1699,ema_21,ema_50,0,24,67,4.49644,38.94105,1.79197,-4.79744,0.81122,0.03491,4.87745,08:00:00,24.4109
129,ema_21,ema_50,1,55,80,4.37367,35.3941,4.00554,0.14047,0.3364,0.02868,16.67662,08:00:00,24.40912
1795,ema_21,ema_50,1,43,67,5.73548,38.49256,0.83764,-4.67129,0.85733,0.01818,9.55613,08:00:00,24.4035
1626,ema_21,ema_50,0,44,47,5.16009,34.40422,1.17592,-4.20875,0.92273,9e-05,5.70075,08:00:00,24.37224
722,ema_21,ema_50,0,67,92,5.06423,31.71565,6.97589,1.87651,0.88534,0.01784,1.1617,08:00:00,24.36742
501,ema_9,ema_21,0,66,85,4.4458,31.81015,5.30377,-3.63811,0.90157,0.06301,19.02085,13:30:00,24.23445
179,ema_21,ema_50,0,70,85,4.26822,29.83462,3.48662,-1.42511,0.72621,0.0236,18.57443,13:30:00,24.22495
1029,ema_21,ema_50,0,65,89,4.36989,36.97165,7.28099,-0.08637,0.72808,0.02974,11.5915,13:30:00,24.21933
1314,ema_21,ema_50,0,23,88,4.87324,34.52797,1.30518,-3.91966,0.91292,0.0172,6.27217,08:00:00,24.21241
263,ema_21,ema_50,0,67,85,4.7432,30.06247,7.6361,-1.41817,0.90945,0.01957,18.49515,08:00:00,24.21052
1782,ema_21,ema_50,0,24,61,4.88202,37.04308,0.68927,-4.78521,0.86327,0.03193,9.38788,08:00:00,24.19648
490,ema_21,ema_50,0,63,84,4.38628,30.29179,7.59705,-4.65665,0.38127,0.01938,18.51083,08:00:00,24.18319
417,ema_21,ema_50,0,64,80,4.2759,31.98077,7.99306,-2.21419,0.71165,0.0186,1.90908,08:00:00,24.15452
1316,ema_21,ema_50,0,25,95,5.02796,34.26542,1.46012,-3.78805,0.86952,0.01743,12.80936,08:00:00,24.14451
1720,ema_21,ema_50,0,33,67,4.75616,34.0961,0.51646,-4.94199,0.7885,0.01747,9.0095,08:00:00,24.12533
574,ema_21,ema_50,0,68,82,4.62223,31.0256,7.22121,-3.61449,0.89803,0.0176,3.1754,08:00:00,24.11243
571,ema_21,ema_50,0,67,83,4.57766,30.26683,7.19675,-3.42375,0.87833,0.01979,2.01858,08:00:00,24.00993
1480,ema_21,ema_50,0,29,67,5.04348,36.68536,1.52302,-4.16908,0.87179,0.035,7.78392,08:00:00,23.95223
526,ema_21,ema_50,0,69,82,4.71066,31.31934,6.98377,-4.11773,0.63948,0.01748,18.56703,08:00:00,23.88812
1520,ema_21,ema_50,1,27,65,5.20079,34.85391,1.17679,-4.80878,0.88939,0.0003,7.58054,08:00:00,23.84901
624,ema_21,ema_50,0,65,69,4.36249,30.9922,7.96956,-2.85733,0.86272,0.02064,19.62825,08:00:00,23.8415
702,ema_21,ema_50,0,68,96,4.89349,33.59268,6.75075,-2.82011,0.82463,0.01815,1.81785,08:00:00,23.81928
335,ema_21,ema_50,0,66,82,4.59085,32.3806,8.53986,-1.98167,0.88119,0.0186,19.11329,08:00:00,23.80918
737,ema_21,ema_50,0,70,95,4.5447,33.68377,6.80893,-2.56535,0.80712,0.01894,0.81678,08:00:00,23.75092
842,ema_21,ema_50,0,45,97,4.60432,29.24021,7.44417,1.21329,0.70959,0.01654,11.86382,08:00:00,23.68057
1786,ema_21,ema_50,0,35,68,4.75878,36.90973,0.63283,-4.81384,0.86413,0.00022,8.84833,13:30:00,23.65152
697,ema_21,ema_50,0,69,99,4.59027,31.86767,6.19091,-3.18328,0.90942,0.01767,18.89228,08:00:00,23.60003
1070,ema_21,ema_50,0,33,96,4.43667,34.20361,4.68316,-1.08498,0.79433,0.01686,4.45455,08:00:00,23.59182
303,ema_21,ema_50,0,66,81,4.52092,30.75666,6.78118,-2.43347,0.3888,0.01841,18.2039,08:00:00,23.58141
1806,ema_21,ema_50,0,55,66,4.74258,36.97037,0.74411,-4.67469,0.86453,0.03456,10.30413,08:00:00,23.563
1320,ema_21,ema_50,0,27,94,4.84217,34.89135,1.56658,-4.50904,0.87244,0.03359,6.23314,08:00:00,23.50485
1559,ema_21,ema_50,0,25,66,5.03901,39.34885,1.44481,-4.99595,0.97231,0.0541,9.91205,08:00:00,23.50195
1251,ema_21,ema_50,0,26,93,4.81889,36.77692,1.69091,-1.42053,0.87506,0.03168,6.50491,08:00:00,23.43315
1467,ema_21,ema_50,0,23,64,5.28548,37.11796,2.28746,-4.64258,0.91334,0.01865,6.18393,08:00:00,23.42608
1875,ema_21,ema_50,0,37,62,4.75858,34.50439,2.05817,-4.93597,0.98275,0.01911,9.28167,08:00:00,23.3596
1473,ema_21,ema_50,0,29,67,4.85093,35.84705,1.3257,-4.44669,0.94709,0.06336,6.80366,08:00:00,23.33665
1128,ema_21,ema_50,0,32,97,4.87545,31.48688,1.40472,-4.51128,0.82007,0.01687,6.09992,08:00:00,23.33013
670,ema_21,ema_50,0,70,97,4.89396,32.99954,5.85994,-3.26299,0.85756,0.01967,19.16665,08:00:00,23.29862
201,ema_21,ema_50,0,65,86,3.93447,27.43334,3.75889,-1.45333,0.65274,0.00419,19.00104,08:00:00,23.21575
1352,ema_21,ema_50,0,24,92,5.02609,39.01747,1.41787,-4.67301,0.88112,0.04876,6.97534,08:00:00,23.17929
1861,ema_21,ema_50,0,38,65,4.9666,36.08493,1.86097,-4.84882,0.90157,0.03432,8.0233,13:30:00,23.16453
1823,ema_21,ema_50,0,36,65,4.60774,38.06369,0.70774,-4.99768,0.82674,0.0176,9.15811,13:30:00,23.13082
1224,ema_21,ema_50,0,29,97,4.50138,37.5842,1.67251,-4.29724,0.83638,0.03215,8.90498,08:00:00,23.12985
1182,ema_21,ema_50,0,31,75,4.8889,34.46523,0.47816,-4.02387,0.92516,0.01607,6.85136,08:00:00,23.07487
1420,ema_21,ema_50,0,29,59,5.01344,32.92645,1.19389,-4.75494,0.9076,0.01815,6.22773,08:00:00,23.05628
1572,ema_21,ema_50,0,24,64,4.74087,37.05245,1.60614,-3.61768,0.9625,0.03341,10.51185,08:00:00,23.05145
1766,ema_21,ema_50,0,35,68,4.61983,36.30207,0.91635,-4.80158,0.85107,0.08099,9.26681,13:30:00,23.02232
534,ema_21,ema_50,0,46,87,4.30127,30.94563,1.66722,-1.73302,0.68415,0.03683,17.55415,13:30:00,22.95705
1684,ema_21,ema_50,0,23,65,4.65928,33.98927,1.93999,-3.6194,0.89972,0.01906,6.55246,08:00:00,22.91312
1533,ema_21,ema_50,0,23,26,2.5258,36.07923,1.11676,-3.94745,0.95741,4e-05,9.03456,08:00:00,22.90219
1445,ema_21,ema_50,0,10,12,4.92802,39.50296,1.81275,-4.80409,0.91495,0.01898,7.10212,13:30:00,22.8931
1615,ema_21,ema_50,0,25,64,5.05851,34.97933,1.75828,-4.99111,0.8961,0.06509,6.20255,08:00:00,22.88742
1113,ema_21,ema_50,0,8,94,5.0202,30.46357,1.16197,-3.97704,0.85316,0.02046,5.34142,08:00:00,22.86024
294,ema_21,ema_50,0,66,82,4.43516,30.05822,9.88965,-3.22033,0.45663,0.02043,17.27618,13:30:00,22.85618
1324,ema_9,ema_21,0,30,52,4.91296,35.28901,1.75596,-4.01847,0.89125,0.02174,5.9859,08:00:00,22.81951
1611,ema_21,ema_50,1,28,66,4.6323,37.60708,1.56715,-4.77648,0.90177,0.05037,6.33207,08:00:00,22.81239
1487,ema_21,ema_50,0,25,74,4.69526,38.65738,1.50213,-3.86184,0.86507,0.0345,5.76663,08:00:00,22.8018
590,ema_21,ema_50,0,35,88,4.77822,30.83324,5.49547,-2.53607,0.84921,0.01935,18.65678,08:00:00,22.75899
627,ema_21,ema_50,0,66,83,4.93549,34.32881,5.71367,-3.23615,0.46424,0.01733,17.80454,08:00:00,22.74413
660,ema_21,ema_50,0,69,98,4.83221,32.3844,5.54234,-3.15071,0.84259,0.01559,19.9983,13:30:00,22.68407
642,ema_21,ema_50,0,68,83,4.38529,34.77613,8.76112,-3.14549,0.82767,0.06049,16.46827,08:00:00,22.64468
420,ema_21,ema_50,0,66,83,4.64847,30.79742,7.49662,-3.30773,0.70543,0.02224,1.32502,08:00:00,22.62892
1209,ema_21,ema_50,0,31,52,4.46567,35.49887,1.36139,-4.46251,0.93779,0.05887,6.25338,08:00:00,22.57388
803,ema_21,ema_50,0,8,75,4.53394,31.13598,5.52337,-0.32664,0.78099,0.01825,4.59839,08:00:00,22.52554
1141,ema_21,ema_50,0,28,52,4.81266,33.2959,1.85807,-3.57395,0.84559,0.0189,6.3326,08:00:00,22.47645
689,ema_21,ema_50,0,70,96,4.97277,34.25549,6.17049,-3.10693,0.88003,0.02139,1.22147,08:00:00,22.41461
1412,ema_21,ema_50,0,29,64,4.6801,35.86927,2.04793,-4.78452,0.87327,0.04867,5.13966,08:00:00,22.41309
271,ema_21,ema_50,0,67,85,4.18361,30.08499,7.30973,-1.95209,0.609,0.03552,19.35946,13:30:00,22.39648
1564,ema_21,ema_50,0,25,64,5.03829,37.10376,1.38318,-4.10741,0.94385,0.04197,8.59018,08:00:00,22.38909
968,ema_21,ema_50,0,67,100,4.524,31.91814,1.77312,0.50871,0.78216,0.01801,15.72764,08:00:00,22.36682
641,ema_21,ema_50,0,64,84,4.7028,31.43567,6.63113,-1.97178,0.42986,0.01692,3.40699,08:00:00,22.31563
1696,ema_21,ema_50,0,42,70,4.63623,33.90397,1.69735,-3.55611,0.91429,0.01776,7.04852,08:00:00,22.30005
261,ema_21,ema_50,0,69,83,4.56389,31.82875,6.31458,-1.19521,0.95898,0.01986,18.03692,08:00:00,22.22442
391,ema_21,ema_50,0,69,81,4.52513,32.13425,6.86627,-3.35574,0.69167,0.01845,1.03327,13:30:00,22.21345
1794,ema_21,ema_50,0,39,65,4.6604,37.42936,0.83424,-4.48017,0.87226,0.03427,10.40518,08:00:00,22.09971
301,ema_21,ema_50,0,64,83,4.3893,31.52346,7.43562,-2.05492,0.47172,0.02085,18.6651,08:00:00,22.0942
558,ema_9,ema_21,1,65,81,4.79582,33.1464,8.6204,-3.35213,0.83323,0.03378,2.82399,13:30:00,22.06701
1707,ema_21,ema_50,0,28,68,4.79228,37.99367,1.54884,-4.62958,0.84831,0.04243,5.33425,08:00:00,21.98963
1660,ema_21,ema_50,0,28,66,4.942,36.53023,1.13673,-4.43155,0.9046,0.03379,6.35854,08:00:00,21.98842
270,ema_21,ema_50,0,65,84,4.13631,29.66475,7.88602,-1.67048,0.58905,0.01683,18.85216,08:00:00,21.98629
1646,ema_21,ema_50,1,20,70,4.81684,35.22603,1.36032,-4.02088,0.96854,0.07615,9.9178,08:00:00,21.93648
1474,ema_21,ema_50,0,25,61,5.10946,39.47798,1.48026,-4.04347,0.56847,0.01824,6.09861,08:00:00,21.9066
693,ema_21,ema_50,0,68,96,4.63525,32.37761,6.4681,-3.4997,0.93991,0.0172,18.92455,08:00:00,21.90492
1428,ema_21,ema_50,0,39,70,4.70544,36.79072,1.59811,-4.72712,0.9089,0.0318,5.91452,08:00:00,21.89715
887,ema_21,ema_50,0,65,99,4.66292,29.53951,4.96634,-0.28851,0.79934,0.01565,5.21164,08:00:00,21.89505
1841,ema_21,ema_50,0,26,60,4.68201,34.29235,1.71444,-4.61101,0.86618,0.01802,15.09724,08:00:00,21.85654
839,ema_21,ema_50,0,65,98,4.40018,29.78078,7.15384,0.18052,0.91438,0.01956,1.94419,08:00:00,21.80648
1386,ema_21,ema_50,0,28,62,4.68525,34.48346,1.52877,-4.61305,0.92281,0.01826,7.27361,08:00:00,21.78421
1252,ema_21,ema_50,0,25,92,4.80254,34.67706,1.61025,-1.12248,0.894,0.01805,6.74121,08:00:00,21.78237
1796,ema_21,ema_50,0,50,67,4.78269,35.25987,0.65202,-4.79861,0.80358,0.04716,9.98288,08:00:00,21.75892
1283,ema_21,ema_50,1,27,30,5.15504,35.45862,1.8289,-4.16757,0.91619,0.05157,7.29389,08:00:00,21.73011
1519,ema_21,ema_50,0,47,49,4.71655,35.60391,1.50758,-4.05158,0.85123,0.058,12.4847,08:00:00,21.66219
785,ema_21,ema_50,0,67,100,4.72043,30.65506,4.19514,-0.14892,0.74109,0.01881,1.88563,08:00:00,21.63027
889,ema_21,ema_50,0,66,98,4.77409,30.4148,1.27501,0.03977,0.8635,0.01858,5.00772,08:00:00,21.58341
850,ema_21,ema_50,0,65,99,4.40905,32.32346,5.65131,0.42101,0.81509,0.01733,6.14014,08:00:00,21.58137
251,ema_21,ema_50,0,64,82,4.51172,33.82796,8.04004,-1.38374,0.84989,0.03462,19.65915,08:00:00,21.55544
1858,ema_21,ema_50,0,37,65,5.08448,36.05287,1.93839,-4.98411,0.33081,0.01931,8.50263,08:00:00,21.52267
1554,ema_9,ema_21,1,25,62,4.88269,35.08882,1.51651,-4.53948,0.94076,0.03514,10.27978,08:00:00,21.48296
374,ema_21,ema_50,0,63,79,4.20484,32.2709,6.02032,-2.90621,0.96911,0.03283,5.68226,13:30:00,21.47875
1234,ema_21,ema_50,1,29,55,4.93708,34.04682,1.30079,3.96376,0.8984,0.01701,6.42861,08:00:00,21.40151
1549,ema_21,ema_50,0,25,63,4.77168,35.04156,1.45542,-4.48551,0.95136,0.04634,8.6706,08:00:00,21.39125
237,ema_21,ema_50,0,70,85,4.17606,32.07892,7.74656,-1.73265,0.62143,0.01746,18.34038,08:00:00,21.38115
341,ema_21,ema_50,0,61,80,4.3419,32.56354,7.97386,-1.79112,0.34209,0.01846,19.44052,08:00:00,21.33779
930,ema_21,ema_50,0,62,93,4.82308,30.42236,1.37505,0.05541,0.89583,0.01871,4.77158,08:00:00,21.3037
73,ema_9,ema_21,1,56,88,4.23937,35.56487,1.20206,-0.54921,0.1116,0.00491,1.73158,08:00:00,21.15967
340,ema_21,ema_50,0,67,83,4.43378,34.69682,9.15741,-2.0736,0.87653,0.03651,19.93435,08:00:00,21.15626
319,ema_21,ema_50,0,66,83,4.57146,31.6713,6.68587,-1.46346,0.86686,0.02128,6.57585,08:00:00,20.95046
1301,ema_21,ema_50,0,27,92,4.90989,35.11382,1.56494,-3.61391,0.85358,0.05084,7.92125,08:00:00,20.92726
1204,ema_21,ema_50,0,35,39,4.95762,36.90886,1.46129,-4.4887,0.83323,0.04339,6.98787,08:00:00,20.92348
1200,ema_21,ema_50,1,27,50,4.66048,36.74708,1.81155,-4.68582,0.87638,0.0559,6.91932,08:00:00,20.87202
487,ema_21,ema_50,0,60,80,4.33637,29.75272,6.32393,-1.83547,0.33787,0.01725,18.32266,13:30:00,20.85707
860,ema_21,ema_50,1,66,100,4.79613,33.41912,1.41233,-0.23617,0.80408,0.03189,5.3915,08:00:00,20.85366
1580,ema_21,ema_50,0,24,66,4.57751,36.29078,1.65519,-4.79821,0.95079,0.04862,9.65834,08:00:00,20.83991
1148,ema_21,ema_50,0,30,95,4.84009,33.5562,3.2617,-4.42892,0.90343,0.01881,4.88601,08:00:00,20.80657
419,ema_21,ema_50,0,70,82,4.50977,34.05124,8.8623,-2.85501,0.7399,0.03537,2.15841,08:00:00,20.76755
1041,ema_21,ema_50,0,65,71,4.60385,32.60504,3.51588,-0.45953,0.86749,0.01774,1.78527,13:30:00,20.73716
381,ema_21,ema_50,0,62,79,4.64771,32.71341,7.30107,-3.00148,0.84691,0.03222,19.22416,13:30:00,20.73621
686,ema_21,ema_50,0,68,97,4.69747,31.73347,5.06138,-3.18955,0.8712,0.01742,19.28556,08:00:00,20.62569
1627,ema_21,ema_50,0,38,67,4.96763,35.81877,1.23655,-4.3003,0.96649,0.07417,5.92688,08:00:00,20.61169
666,ema_21,ema_50,0,27,96,5.07609,35.47992,4.80686,-2.77918,0.84211,0.06613,19.69209,08:00:00,20.60727
949,ema_21,ema_50,0,62,96,5.06773,31.45845,3.73261,-0.00053,0.92352,0.05074,3.98282,13:30:00,20.52432
136,ema_21,ema_50,1,54,82,4.6877,33.37547,4.8319,-0.08344,0.45662,0.025,16.83438,08:00:00,20.4742
349,ema_21,ema_50,0,70,84,4.31916,30.97007,6.81394,-2.69636,0.39211,0.01699,19.53075,08:00:00,20.44132
1668,ema_21,ema_50,0,28,68,4.64613,36.92791,1.31164,-4.46077,0.95429,0.03419,6.50849,08:00:00,20.44112
1229,ema_21,ema_50,0,32,97,4.7062,36.11393,1.35307,-4.15468,0.84379,0.04657,6.0915,08:00:00,20.43866
1358,ema_21,ema_50,0,29,54,4.95297,33.54669,1.75969,-4.42371,0.8084,0.01737,6.2261,08:00:00,20.3926
1803,ema_21,ema_50,0,26,63,4.66663,38.17169,0.61792,-4.48476,0.82595,0.03849,9.3751,08:00:00,20.31459
1807,ema_21,ema_50,0,27,70,4.52752,39.90919,0.5069,-4.83556,0.85748,7e-05,8.63228,13:30:00,20.30633
1196,ema_21,ema_50,0,31,58,4.63938,37.9872,1.70988,-4.55686,0.86635,0.04315,6.674,08:00:00,20.29994
1748,ema_21,ema_50,0,31,65,4.54981,39.014,0.60215,-4.583,0.81313,0.06603,8.68425,13:30:00,20.25397
1734,ema_21,ema_50,0,37,65,4.63679,39.43093,0.96631,-4.67205,0.81962,0.03521,9.51068,08:00:00,20.25064
1687,ema_21,ema_50,0,26,69,4.58092,35.96956,1.54057,-4.32778,0.94865,0.04688,15.40874,08:00:00,20.23604
1723,ema_21,ema_50,0,35,67,4.64729,35.06091,1.18511,-4.73012,0.81375,0.03553,9.37323,08:00:00,20.2184
379,ema_21,ema_50,0,64,79,4.51848,30.86046,6.95031,-3.27449,0.48223,0.00021,19.07171,13:30:00,20.16902
1427,ema_21,ema_50,0,28,67,4.60999,38.99078,1.68868,-4.89696,0.93638,0.0496,6.43498,08:00:00,20.15066
380,ema_21,ema_50,0,66,81,4.28713,33.91908,6.30232,-2.40961,0.80982,0.0001,19.61891,13:30:00,20.13959
