,Hunger,Potter,Twilight
306,4    True,FALSE,TRUE
306,5   False,TRUE,FALSE
306,6   False,FALSE,TRUE
306,7   False,TRUE,FALSE
306,8   False,FALSE,FALSE
306,9   False,FALSE,FALSE
307,0   False,TRUE,TRUE
307,1    True,TRUE,FALSE
307,2   False,TRUE,FALSE
307,3    True,TRUE,FALSE
307,4   False,FALSE,FALSE
307,5    True,TRUE,FALSE
307,6   False,TRUE,FALSE
307,7    True,TRUE,FALSE
307,8   False,TRUE,FALSE
307,9   False,TRUE,FALSE
308,0   False,FALSE,TRUE
308,1    True,TRUE,FALSE
308,2   False,TRUE,TRUE
308,3    True,FALSE,FALSE
308,4   False,TRUE,TRUE
308,5   False,FALSE,FALSE
308,6    True,TRUE,TRUE
308,7   False,TRUE,TRUE
308,8    True,FALSE,FALSE
308,9   False,TRUE,TRUE
309,0    True,FALSE,FALSE
309,1   False,TRUE,FALSE
309,2   False,FALSE,FALSE
309,3    True,FALSE,FALSE
309,4    True,TRUE,FALSE
309,5    True,FALSE,TRUE
309,6   False,TRUE,TRUE
309,7    True,FALSE,FALSE
309,8   False,FALSE,FALSE
309,9    True,TRUE,TRUE
310,0    True,FALSE,TRUE
310,1   False,TRUE,FALSE
310,2    True,TRUE,FALSE
310,3   False,TRUE,TRUE
310,4   False,TRUE,FALSE
310,5   False,FALSE,FALSE
310,6    True,TRUE,FALSE
310,7   False,FALSE,FALSE
310,8   False,FALSE,FALSE
310,9   False,FALSE,FALSE
311,0   False,FALSE,FALSE
311,1   False,TRUE,FALSE
311,2   False,TRUE,FALSE
311,3    True,TRUE,FALSE
311,4   False,TRUE,FALSE
311,5    True,FALSE,FALSE
311,6   False,TRUE,FALSE
311,7    True,TRUE,TRUE
311,8    True,FALSE,FALSE
311,9   False,FALSE,TRUE
312,0   False,TRUE,FALSE
312,1   False,TRUE,FALSE
312,2   False,FALSE,FALSE
312,3    True,FALSE,FALSE
312,4    True,FALSE,FALSE
312,5   False,TRUE,TRUE
312,6    True,TRUE,FALSE
312,7   False,FALSE,FALSE
312,8    True,FALSE,FALSE
312,9    True,FALSE,FALSE
313,0    True,FALSE,FALSE
313,1    True,FALSE,FALSE
313,2    True,FALSE,FALSE
313,3   False,FALSE,FALSE
313,4   False,TRUE,FALSE
313,5   False,TRUE,FALSE
313,6    True,FALSE,FALSE
313,7    True,FALSE,FALSE
313,8    True,FALSE,TRUE
313,9    True,FALSE,FALSE
314,0   False,TRUE,FALSE
314,1   False,FALSE,FALSE
314,2   False,TRUE,FALSE
314,3   False,FALSE,FALSE
314,4   False,FALSE,TRUE
314,5   False,TRUE,FALSE
314,6    True,TRUE,FALSE
314,7    True,TRUE,TRUE
314,8    True,FALSE,TRUE
314,9    True,FALSE,FALSE
315,0    True,TRUE,TRUE
315,1   False,FALSE,FALSE
315,2   False,TRUE,TRUE
315,3    True,FALSE,FALSE
315,4    True,FALSE,FALSE
315,5    True,FALSE,FALSE
315,6   False,FALSE,FALSE
315,7   False,FALSE,FALSE
315,8    True,TRUE,FALSE
315,9    True,FALSE,FALSE
316,0   False,FALSE,FALSE
316,1   False,TRUE,TRUE
316,2    True,TRUE,FALSE
316,3   False,TRUE,TRUE
316,4   False,TRUE,FALSE
316,5   False,FALSE,TRUE
316,6    True,FALSE,FALSE
316,7    True,TRUE,TRUE
316,8   False,FALSE,FALSE
316,9   False,FALSE,FALSE
317,0   False,FALSE,TRUE
317,1   False,FALSE,FALSE
317,2   False,FALSE,TRUE
317,3    True,TRUE,FALSE
317,4   False,FALSE,FALSE
317,5   False,TRUE,TRUE
317,6    True,FALSE,FALSE
317,7   False,TRUE,FALSE
317,8   False,FALSE,FALSE
317,9   False,TRUE,FALSE
318,0   False,FALSE,FALSE
318,1    True,FALSE,FALSE
318,2   False,TRUE,FALSE
318,3    True,FALSE,FALSE
318,4    True,TRUE,TRUE
318,5   False,TRUE,FALSE
318,6   False,FALSE,FALSE
318,7   False,TRUE,TRUE
318,8   False,TRUE,TRUE
318,9   False,FALSE,FALSE
319,0   False,FALSE,FALSE
319,1   False,FALSE,FALSE
319,2    True,TRUE,FALSE
319,3    True,FALSE,FALSE
319,4   False,TRUE,FALSE
319,5    True,FALSE,FALSE
319,6    True,FALSE,FALSE
319,7    True,FALSE,TRUE
319,8    True,FALSE,FALSE
319,9    True,FALSE,TRUE
320,0    True,FALSE,FALSE
320,1    True,FALSE,TRUE
320,2   False,TRUE,TRUE
320,3   False,TRUE,FALSE
320,4   False,FALSE,TRUE
320,5   False,FALSE,TRUE
320,6    True,FALSE,FALSE
320,7    True,FALSE,FALSE
320,8    True,FALSE,FALSE
320,9   False,TRUE,FALSE
321,0    True,FALSE,FALSE
321,1    True,FALSE,TRUE
321,2   False,FALSE,FALSE
321,3    True,FALSE,FALSE
321,4   False,TRUE,FALSE
321,5    True,FALSE,FALSE
321,6   False,FALSE,TRUE
321,7   False,TRUE,FALSE
321,8   False,TRUE,FALSE
321,9    True,TRUE,FALSE
322,0    True,FALSE,FALSE
322,1    True,FALSE,FALSE
322,2   False,TRUE,TRUE
322,3   False,TRUE,FALSE
322,4   False,TRUE,FALSE
322,5   False,FALSE,FALSE
322,6   False,FALSE,FALSE
322,7   False,FALSE,FALSE
322,8    True,FALSE,FALSE
322,9    True,FALSE,FALSE
323,0    True,TRUE,FALSE
323,1    True,FALSE,FALSE
323,2   False,FALSE,FALSE
323,3   False,FALSE,FALSE
323,4    True,FALSE,FALSE
323,5    True,TRUE,FALSE
323,6    True,TRUE,TRUE
323,7    True,FALSE,FALSE
323,8   False,FALSE,TRUE
323,9    True,FALSE,FALSE
324,0   False,TRUE,FALSE
324,1    True,FALSE,TRUE
324,2    True,TRUE,FALSE
324,3   False,TRUE,FALSE
324,4    True,TRUE,TRUE
324,5   False,TRUE,FALSE
324,6    True,FALSE,FALSE
324,7   False,FALSE,TRUE
324,8    True,FALSE,TRUE
324,9   False,FALSE,TRUE
325,0   False,TRUE,FALSE
325,1   False,TRUE,FALSE
325,2   False,FALSE,FALSE
325,3   False,TRUE,TRUE
325,4    True,FALSE,FALSE
325,5   False,FALSE,FALSE
325,6   False,FALSE,FALSE
325,7   False,TRUE,TRUE
325,8   False,TRUE,TRUE
325,9    True,FALSE,FALSE
326,0   False,FALSE,FALSE
326,1   False,TRUE,FALSE
326,2   False,TRUE,FALSE
326,3    True,FALSE,FALSE
326,4    True,FALSE,FALSE
326,5    True,FALSE,FALSE
326,6   False,FALSE,FALSE
326,7    True,TRUE,FALSE
326,8    True,FALSE,FALSE
326,9    True,FALSE,TRUE
327,0    True,FALSE,FALSE
327,1    True,FALSE,FALSE
327,2   False,TRUE,FALSE
327,3    True,FALSE,FALSE
327,4   False,TRUE,TRUE
327,5    True,FALSE,FALSE
327,6    True,FALSE,FALSE
327,7    True,TRUE,FALSE
327,8   False,TRUE,TRUE
327,9   False,FALSE,FALSE
328,0    True,FALSE,FALSE
328,1    True,TRUE,TRUE
328,2   False,TRUE,FALSE
328,3   False,TRUE,FALSE
328,4    True,FALSE,FALSE
328,5   False,TRUE,FALSE
328,6    True,TRUE,TRUE
328,7    True,FALSE,FALSE
328,8   False,TRUE,TRUE
328,9   False,TRUE,FALSE
329,0   False,TRUE,TRUE
329,1   False,FALSE,FALSE
329,2    True,TRUE,TRUE
329,3    True,FALSE,FALSE
329,4    True,FALSE,FALSE
329,5    True,TRUE,FALSE
329,6    True,FALSE,FALSE
329,7    True,TRUE,FALSE
329,8    True,TRUE,FALSE
329,9   False,FALSE,FALSE
330,0   False,FALSE,FALSE
330,1    True,FALSE,FALSE
330,2   False,TRUE,FALSE
330,3   False,TRUE,FALSE
330,4    True,TRUE,FALSE
330,5   False,TRUE,TRUE
330,6   False,FALSE,FALSE
330,7    True,FALSE,FALSE
330,8   False,FALSE,FALSE
330,9   False,FALSE,FALSE
331,0    True,FALSE,FALSE
331,1    True,FALSE,FALSE
331,2   False,FALSE,FALSE
331,3    True,FALSE,FALSE
331,4    True,TRUE,FALSE
331,5    True,TRUE,FALSE
331,6   False,TRUE,FALSE
331,7   False,TRUE,TRUE
331,8   False,FALSE,FALSE
331,9    True,FALSE,FALSE
332,0    True,FALSE,FALSE
332,1    True,TRUE,TRUE
332,2   False,TRUE,FALSE
332,3    True,FALSE,FALSE
332,4    True,TRUE,TRUE
332,5    True,TRUE,FALSE
332,6   False,TRUE,TRUE
332,7    True,FALSE,FALSE
332,8    True,TRUE,TRUE
332,9    True,TRUE,TRUE
333,0    True,TRUE,FALSE
333,1    True,FALSE,FALSE
333,2    True,FALSE,FALSE
333,3    True,FALSE,FALSE
333,4    True,TRUE,FALSE
333,5    True,TRUE,TRUE
333,6   False,FALSE,FALSE
333,7    True,TRUE,FALSE
333,8    True,TRUE,TRUE
333,9   False,FALSE,FALSE
334,0   False,TRUE,TRUE
334,1    True,FALSE,FALSE
334,2   False,FALSE,FALSE
334,3   False,TRUE,TRUE
334,4    True,TRUE,FALSE
334,5   False,TRUE,TRUE
334,6   False,TRUE,TRUE
334,7    True,FALSE,FALSE
334,8   False,FALSE,FALSE
334,9   False,FALSE,FALSE
335,0    True,TRUE,FALSE
335,1   False,FALSE,FALSE
335,2   False,TRUE,FALSE
335,3    True,FALSE,FALSE
335,4   False,FALSE,FALSE
335,5    True,FALSE,FALSE
335,6    True,FALSE,FALSE
335,7   False,TRUE,TRUE
335,8    True,FALSE,TRUE
335,9   False,TRUE,FALSE
336,0    True,FALSE,FALSE
336,1    True,FALSE,TRUE
336,2   False,TRUE,FALSE
336,3   False,TRUE,FALSE
336,4    True,FALSE,FALSE
336,5   False,TRUE,FALSE
336,6    True,TRUE,FALSE
336,7    True,FALSE,TRUE
336,8   False,FALSE,FALSE
336,9   False,FALSE,FALSE
337,0    True,FALSE,FALSE
337,1   False,TRUE,TRUE
337,2   False,TRUE,FALSE
337,3   False,TRUE,FALSE
337,4   False,TRUE,FALSE
337,5    True,TRUE,FALSE
337,6   False,TRUE,FALSE
337,7    True,FALSE,FALSE
337,8    True,FALSE,FALSE
337,9   False,TRUE,FALSE
338,0   False,FALSE,FALSE
338,1    True,TRUE,TRUE
338,2    True,FALSE,FALSE
338,3    True,FALSE,FALSE
338,4   False,FALSE,TRUE
338,5   False,TRUE,TRUE
338,6    True,FALSE,FALSE
338,7   False,TRUE,TRUE
338,8    True,FALSE,FALSE
338,9   False,FALSE,FALSE
339,0   False,TRUE,FALSE
339,1   False,FALSE,FALSE
339,2   False,TRUE,FALSE
339,3    True,FALSE,FALSE
339,4    True,FALSE,TRUE
339,5   False,FALSE,FALSE
339,6    True,FALSE,FALSE
339,7   False,FALSE,FALSE
339,8    True,TRUE,FALSE
339,9    True,FALSE,FALSE
340,0   False,FALSE,FALSE
340,1   False,FALSE,FALSE
340,2    True,TRUE,TRUE
340,3    True,TRUE,FALSE
340,4    True,FALSE,FALSE
340,5   False,TRUE,FALSE
340,6   False,FALSE,FALSE
340,7   False,FALSE,TRUE
340,8    True,TRUE,TRUE
340,9   False,TRUE,FALSE
341,0    True,TRUE,TRUE
341,1   False,FALSE,FALSE
341,2   False,TRUE,FALSE
341,3    True,TRUE,TRUE
341,4   False,FALSE,FALSE
341,5   False,TRUE,TRUE
341,6    True,FALSE,FALSE
341,7   False,TRUE,FALSE
341,8    True,FALSE,FALSE
341,9   False,TRUE,FALSE
342,0   False,FALSE,FALSE
342,1    True,FALSE,FALSE
342,2   False,FALSE,TRUE
342,3   False,TRUE,FALSE
342,4   False,FALSE,FALSE
342,5    True,FALSE,FALSE
342,6    True,FALSE,FALSE
342,7   False,TRUE,FALSE
342,8    True,TRUE,FALSE
342,9   False,TRUE,TRUE
343,0   False,TRUE,TRUE
343,1    True,FALSE,FALSE
343,2   False,FALSE,FALSE
343,3   False,TRUE,FALSE
343,4   False,TRUE,FALSE
343,5    True,FALSE,TRUE
343,6    True,TRUE,TRUE
343,7   False,TRUE,FALSE
343,8    True,TRUE,FALSE
343,9   False,TRUE,FALSE
344,0    True,FALSE,FALSE
344,1   False,TRUE,FALSE
344,2    True,TRUE,FALSE
344,3    True,FALSE,TRUE
344,4   False,FALSE,FALSE
344,5    True,FALSE,FALSE
344,6   False,TRUE,FALSE
344,7   False,FALSE,FALSE
344,8   False,FALSE,FALSE
344,9   False,TRUE,FALSE
345,0    True,TRUE,FALSE
345,1   False,TRUE,FALSE
345,2   False,FALSE,FALSE
345,3    True,FALSE,FALSE
345,4    True,TRUE,TRUE
345,5    True,TRUE,TRUE
345,6   False,TRUE,FALSE
345,7   False,FALSE,FALSE
345,8    True,FALSE,FALSE
345,9   False,TRUE,FALSE
346,0   False,TRUE,FALSE
346,1    True,FALSE,FALSE
346,2    True,TRUE,FALSE
346,3   False,FALSE,FALSE
346,4    True,FALSE,FALSE
346,5   False,TRUE,FALSE
346,6   False,TRUE,FALSE
346,7   False,FALSE,FALSE
346,8   False,TRUE,FALSE
346,9    True,FALSE,FALSE
347,0   False,TRUE,FALSE
347,1   False,FALSE,FALSE
347,2   False,TRUE,TRUE
347,3   False,TRUE,FALSE
347,4    True,FALSE,FALSE
347,5   False,TRUE,TRUE
347,6   False,FALSE,FALSE
347,7    True,FALSE,FALSE
347,8    True,FALSE,TRUE
347,9    True,FALSE,TRUE
348,0    True,TRUE,FALSE
348,1    True,FALSE,TRUE
348,2   False,TRUE,FALSE
348,3    True,FALSE,FALSE
348,4   False,TRUE,TRUE
348,5    True,FALSE,FALSE
348,6    True,TRUE,TRUE
348,7    True,FALSE,TRUE
348,8   False,TRUE,FALSE
348,9   False,FALSE,FALSE
349,0   False,FALSE,TRUE
349,1   False,TRUE,FALSE
349,2    True,FALSE,FALSE
349,3    True,TRUE,TRUE
349,4   False,FALSE,FALSE
349,5    True,FALSE,FALSE
349,6   False,TRUE,FALSE
349,7    True,FALSE,FALSE
349,8   False,FALSE,FALSE
349,9    True,FALSE,FALSE
350,0   False,TRUE,FALSE
350,1    True,FALSE,FALSE
350,2    True,FALSE,FALSE
350,3   False,TRUE,FALSE
350,4    True,TRUE,FALSE
350,5   False,TRUE,FALSE
350,6    True,FALSE,FALSE
350,7   False,TRUE,FALSE
350,8   False,FALSE,FALSE
350,9   False,TRUE,FALSE
351,0   False,TRUE,FALSE
351,1   False,TRUE,TRUE
351,2   False,TRUE,FALSE
351,3    True,FALSE,FALSE
351,4   False,FALSE,TRUE
351,5    True,FALSE,FALSE
351,6    True,FALSE,FALSE
351,7   False,FALSE,FALSE
351,8   False,FALSE,FALSE
351,9   False,FALSE,TRUE
352,0   False,FALSE,FALSE
352,1    True,TRUE,TRUE
352,2   False,TRUE,FALSE
352,3    True,FALSE,FALSE
352,4   False,FALSE,FALSE
352,5   False,TRUE,TRUE
352,6   False,TRUE,TRUE
352,7    True,TRUE,FALSE
352,8   False,TRUE,FALSE
352,9    True,FALSE,FALSE
353,0   False,FALSE,FALSE
353,1    True,FALSE,FALSE
353,2   False,TRUE,FALSE
353,3   False,FALSE,FALSE
353,4    True,TRUE,FALSE
353,5    True,FALSE,TRUE
353,6    True,FALSE,FALSE
353,7   False,FALSE,FALSE
353,8    True,FALSE,FALSE
353,9    True,FALSE,FALSE
354,0    True,FALSE,FALSE
354,1    True,FALSE,TRUE
354,2    True,TRUE,FALSE
354,3    True,TRUE,TRUE
354,4    True,TRUE,FALSE
354,5    True,FALSE,TRUE
354,6   False,TRUE,FALSE
354,7    True,FALSE,FALSE
354,8   False,TRUE,FALSE
354,9    True,TRUE,FALSE
355,0    True,FALSE,FALSE
355,1    True,FALSE,FALSE
355,2    True,FALSE,TRUE
355,3   False,TRUE,FALSE
355,4   False,TRUE,FALSE
355,5   False,TRUE,FALSE
355,6    True,FALSE,FALSE
355,7    True,TRUE,TRUE
355,8    True,FALSE,FALSE
355,9    True,FALSE,FALSE
356,0   False,FALSE,TRUE
356,1   False,TRUE,FALSE
356,2   False,TRUE,TRUE
356,3   False,TRUE,FALSE
356,4    True,TRUE,FALSE
356,5   False,TRUE,TRUE
356,6    True,FALSE,FALSE
356,7    True,TRUE,FALSE
356,8    True,TRUE,FALSE
356,9    True,TRUE,FALSE
357,0   False,TRUE,TRUE
357,1    True,TRUE,FALSE
357,2    True,FALSE,FALSE
357,3   False,TRUE,TRUE
357,4   False,FALSE,FALSE
357,5    True,FALSE,FALSE
357,6   False,TRUE,TRUE
357,7    True,TRUE,TRUE
357,8    True,TRUE,TRUE
357,9    True,TRUE,TRUE
358,0   False,FALSE,FALSE
358,1   False,TRUE,FALSE
358,2   False,TRUE,FALSE
358,3    True,FALSE,FALSE
358,4    True,TRUE,TRUE
358,5    True,FALSE,FALSE
358,6   False,TRUE,FALSE
358,7    True,FALSE,FALSE
358,8   False,TRUE,FALSE
358,9   False,TRUE,FALSE
359,0    True,TRUE,FALSE
359,1   False,TRUE,TRUE
359,2    True,FALSE,FALSE
359,3    True,FALSE,TRUE
359,4   False,FALSE,FALSE
359,5   False,TRUE,FALSE
359,6   False,FALSE,FALSE
359,7   False,FALSE,TRUE
359,8   False,TRUE,FALSE
359,9    True,FALSE,FALSE
360,0    True,TRUE,TRUE
360,1   False,TRUE,TRUE
360,2    True,FALSE,FALSE
360,3    True,TRUE,TRUE
360,4   False,TRUE,FALSE
360,5    True,FALSE,FALSE
360,6   False,FALSE,FALSE
360,7    True,FALSE,TRUE
360,8   False,TRUE,FALSE
360,9    True,FALSE,FALSE
361,0    True,FALSE,FALSE
361,1    True,TRUE,TRUE
361,2   False,TRUE,TRUE
361,3    True,FALSE,FALSE
361,4    True,TRUE,FALSE
361,5    True,TRUE,FALSE
361,6   False,FALSE,FALSE
361,7   False,FALSE,FALSE
361,8   False,FALSE,TRUE
361,9    True,FALSE,FALSE
362,0   False,FALSE,TRUE
362,1    True,FALSE,FALSE
362,2   False,FALSE,FALSE
362,3    True,TRUE,TRUE
362,4   False,FALSE,FALSE
362,5    True,TRUE,TRUE
362,6   False,TRUE,FALSE
362,7    True,FALSE,FALSE
362,8   False,FALSE,FALSE
362,9    True,FALSE,FALSE
363,0    True,TRUE,FALSE
363,1    True,FALSE,FALSE
363,2   False,FALSE,FALSE
363,3   False,TRUE,FALSE
363,4    True,FALSE,TRUE
363,5   False,TRUE,TRUE
363,6   False,FALSE,FALSE
363,7   False,FALSE,FALSE
363,8    True,TRUE,FALSE
363,9    True,FALSE,FALSE
364,0    True,FALSE,FALSE
364,1   False,FALSE,FALSE
364,2    True,TRUE,TRUE
364,3    True,FALSE,FALSE
364,4   False,TRUE,TRUE
364,5    True,FALSE,FALSE
364,6    True,TRUE,FALSE
364,7    True,TRUE,TRUE
364,8    True,TRUE,TRUE
364,9    True,FALSE,FALSE
365,0   False,TRUE,TRUE
365,1    True,TRUE,FALSE
365,2   False,TRUE,FALSE
365,3    True,TRUE,FALSE
365,4    True,TRUE,TRUE
365,5    True,TRUE,FALSE
365,6    True,FALSE,FALSE
365,7   False,FALSE,FALSE
365,8    True,TRUE,TRUE
365,9   False,FALSE,FALSE
366,0    True,TRUE,FALSE
366,1   False,TRUE,FALSE
366,2    True,TRUE,FALSE
366,3    True,FALSE,FALSE
366,4    True,TRUE,TRUE
366,5   False,TRUE,FALSE
366,6    True,TRUE,TRUE
366,7    True,FALSE,FALSE
366,8    True,FALSE,FALSE
366,9    True,FALSE,FALSE
367,0   False,FALSE,FALSE
367,1   False,TRUE,TRUE
367,2    True,FALSE,FALSE
367,3   False,FALSE,TRUE
367,4   False,TRUE,FALSE
367,5   False,TRUE,FALSE
367,6   False,TRUE,TRUE
367,7    True,TRUE,TRUE
367,8    True,FALSE,FALSE
367,9    True,TRUE,TRUE
368,0   False,FALSE,FALSE
368,1    True,FALSE,FALSE
368,2    True,FALSE,FALSE
368,3   False,FALSE,FALSE
368,4    True,FALSE,FALSE
368,5   False,TRUE,FALSE
368,6    True,FALSE,FALSE
368,7    True,TRUE,TRUE
368,8   False,TRUE,FALSE
368,9    True,FALSE,FALSE
369,0    True,FALSE,FALSE
369,1    True,FALSE,FALSE
369,2    True,FALSE,FALSE
369,3    True,FALSE,FALSE
369,4    True,FALSE,FALSE
369,5   False,FALSE,FALSE
369,6   False,TRUE,TRUE
369,7    True,FALSE,FALSE
369,8   False,FALSE,FALSE
369,9    True,TRUE,TRUE
370,0   False,FALSE,FALSE
370,1    True,FALSE,FALSE
370,2    True,FALSE,FALSE
370,3   False,TRUE,FALSE
370,4   False,FALSE,FALSE
370,5    True,TRUE,TRUE
370,6   False,TRUE,FALSE
370,7    True,TRUE,TRUE
370,8   False,TRUE,FALSE
370,9   False,TRUE,FALSE
371,0    True,TRUE,TRUE
371,1   False,TRUE,TRUE
371,2    True,TRUE,FALSE
371,3    True,FALSE,FALSE
371,4   False,TRUE,TRUE
371,5   False,TRUE,FALSE
371,6   False,TRUE,TRUE
371,7   False,TRUE,TRUE
371,8   False,FALSE,TRUE
371,9   False,TRUE,FALSE
372,0   False,TRUE,FALSE
372,1   False,TRUE,FALSE
372,2    True,TRUE,TRUE
372,3    True,TRUE,TRUE
372,4    True,FALSE,FALSE
372,5   False,TRUE,FALSE
372,6   False,TRUE,TRUE
372,7   False,TRUE,FALSE
372,8    True,FALSE,FALSE
372,9    True,FALSE,FALSE
373,0   False,FALSE,FALSE
373,1   False,TRUE,FALSE
373,2   False,TRUE,TRUE
373,3   False,FALSE,FALSE
373,4    True,FALSE,FALSE
373,5    True,FALSE,FALSE
373,6   False,FALSE,FALSE
373,7   False,FALSE,FALSE
373,8   False,FALSE,FALSE
373,9   False,FALSE,FALSE
374,0   False,TRUE,FALSE
374,1   False,FALSE,TRUE
374,2    True,TRUE,TRUE
374,3    True,FALSE,FALSE
374,4   False,FALSE,FALSE
374,5    True,FALSE,FALSE
374,6   False,FALSE,FALSE
374,7   False,FALSE,TRUE
374,8   False,TRUE,FALSE
374,9    True,FALSE,FALSE
375,0    True,TRUE,FALSE
375,1   False,FALSE,FALSE
375,2    True,TRUE,FALSE
375,3   False,TRUE,FALSE
375,4   False,TRUE,FALSE
375,5   False,TRUE,FALSE
375,6   False,FALSE,FALSE
375,7    True,TRUE,FALSE
375,8    True,TRUE,TRUE
375,9    True,FALSE,TRUE
376,0   False,TRUE,TRUE
376,1   False,FALSE,TRUE
376,2    True,FALSE,FALSE
376,3    True,TRUE,TRUE
376,4    True,TRUE,FALSE
376,5   False,TRUE,FALSE
376,6   False,TRUE,FALSE
376,7   False,TRUE,FALSE
376,8    True,FALSE,FALSE
376,9   False,TRUE,FALSE
377,0   False,FALSE,FALSE
377,1   False,FALSE,TRUE
377,2   False,FALSE,FALSE
377,3    True,FALSE,FALSE
377,4    True,TRUE,FALSE
377,5    True,FALSE,FALSE
377,6   False,TRUE,TRUE
377,7    True,FALSE,FALSE
377,8   False,FALSE,FALSE
377,9    True,FALSE,FALSE
378,0    True,TRUE,TRUE
378,1   False,TRUE,FALSE
378,2   False,TRUE,FALSE
378,3   False,TRUE,TRUE
378,4   False,TRUE,FALSE
378,5   False,FALSE,TRUE
378,6    True,FALSE,FALSE
378,7   False,TRUE,TRUE
378,8   False,TRUE,TRUE
378,9    True,FALSE,FALSE
379,0    True,FALSE,FALSE
379,1   False,TRUE,FALSE
379,2   False,FALSE,FALSE
379,3   False,TRUE,TRUE
379,4    True,TRUE,FALSE
379,5   False,TRUE,TRUE
379,6    True,FALSE,TRUE
379,7    True,FALSE,FALSE
379,8    True,FALSE,FALSE
379,9   False,TRUE,FALSE
380,0    True,TRUE,FALSE
380,1    True,FALSE,FALSE
380,2   False,FALSE,FALSE
380,3    True,FALSE,FALSE
380,4    True,FALSE,TRUE
380,5    True,TRUE,FALSE
380,6   False,TRUE,TRUE
380,7   False,TRUE,FALSE
380,8    True,TRUE,FALSE
380,9   False,FALSE,FALSE
381,0   False,TRUE,FALSE
381,1   False,TRUE,FALSE
381,2    True,TRUE,TRUE
381,3   False,FALSE,FALSE
381,4   False,TRUE,FALSE
381,5   False,TRUE,FALSE
381,6   False,TRUE,FALSE
381,7    True,FALSE,FALSE
381,8   False,FALSE,FALSE
381,9   False,TRUE,FALSE
382,0   False,FALSE,FALSE
382,1   False,FALSE,FALSE
382,2   False,TRUE,TRUE
382,3    True,FALSE,FALSE
382,4    True,TRUE,FALSE
382,5    True,FALSE,FALSE
382,6    True,FALSE,FALSE
382,7   False,TRUE,FALSE
382,8   False,FALSE,TRUE
382,9   False,TRUE,FALSE
383,0   False,TRUE,FALSE
383,1   False,FALSE,FALSE
383,2    True,TRUE,TRUE
383,3    True,FALSE,FALSE
383,4   False,FALSE,FALSE
383,5    True,TRUE,FALSE
383,6   False,TRUE,FALSE
383,7   False,TRUE,FALSE
383,8   False,FALSE,TRUE
383,9   False,TRUE,FALSE
384,0    True,TRUE,TRUE
384,1   False,FALSE,FALSE
384,2   False,FALSE,FALSE
384,3    True,TRUE,FALSE
384,4   False,TRUE,FALSE
384,5    True,TRUE,FALSE
384,6   False,FALSE,FALSE
384,7   False,TRUE,FALSE
384,8    True,TRUE,TRUE
384,9    True,FALSE,FALSE
385,0   False,TRUE,FALSE
385,1    True,FALSE,FALSE
385,2    True,TRUE,TRUE
385,3   False,FALSE,FALSE
385,4    True,TRUE,TRUE
385,5    True,TRUE,FALSE
385,6    True,FALSE,FALSE
385,7    True,TRUE,FALSE
385,8   False,FALSE,FALSE
385,9   False,FALSE,FALSE
386,0   False,FALSE,TRUE
386,1   False,TRUE,FALSE
386,2    True,FALSE,TRUE
386,3    True,TRUE,FALSE
386,4   False,TRUE,FALSE
386,5    True,FALSE,FALSE
386,6   False,FALSE,TRUE
386,7   False,FALSE,FALSE
386,8   False,TRUE,FALSE
386,9    True,TRUE,TRUE
387,0    True,TRUE,FALSE
387,1    True,FALSE,FALSE
387,2   False,FALSE,TRUE
387,3   False,FALSE,FALSE
387,4    True,TRUE,FALSE
387,5    True,FALSE,FALSE
387,6   False,FALSE,FALSE
387,7   False,FALSE,TRUE
387,8    True,FALSE,FALSE
387,9    True,FALSE,FALSE
388,0    True,FALSE,FALSE
388,1    True,FALSE,FALSE
388,2   False,TRUE,TRUE
388,3    True,FALSE,FALSE
388,4   False,FALSE,FALSE
388,5   False,FALSE,FALSE
388,6   False,TRUE,FALSE
388,7   False,TRUE,FALSE
388,8   False,TRUE,TRUE
388,9   False,TRUE,TRUE
389,0   False,TRUE,FALSE
389,1   False,FALSE,FALSE
389,2   False,TRUE,TRUE
389,3    True,TRUE,FALSE
389,4   False,TRUE,FALSE
389,5   False,TRUE,FALSE
389,6    True,FALSE,TRUE
389,7    True,FALSE,FALSE
389,8   False,TRUE,TRUE
389,9   False,TRUE,TRUE
390,0   False,TRUE,FALSE
390,1   False,TRUE,FALSE
390,2    True,TRUE,FALSE
390,3   False,FALSE,FALSE
390,4   False,TRUE,TRUE
390,5    True,FALSE,TRUE
390,6    True,FALSE,TRUE
390,7   False,FALSE,FALSE
390,8   False,TRUE,TRUE
390,9   False,TRUE,FALSE
391,0   False,FALSE,TRUE
391,1   False,TRUE,TRUE
391,2   False,TRUE,FALSE
391,3    True,FALSE,FALSE
391,4    True,FALSE,FALSE
391,5   False,FALSE,TRUE
391,6   False,FALSE,FALSE
391,7    True,TRUE,FALSE
391,8   False,FALSE,FALSE
391,9   False,TRUE,FALSE
392,0   False,TRUE,TRUE
392,1    True,TRUE,FALSE
392,2   False,TRUE,TRUE
392,3    True,FALSE,FALSE
392,4    True,FALSE,FALSE
392,5    True,FALSE,FALSE
392,6   False,TRUE,FALSE
392,7   False,TRUE,FALSE
392,8   False,FALSE,FALSE
392,9    True,FALSE,FALSE
393,0   False,FALSE,FALSE
393,1    True,TRUE,FALSE
393,2    True,TRUE,FALSE
393,3    True,TRUE,TRUE
393,4    True,FALSE,FALSE
393,5   False,TRUE,FALSE
393,6   False,FALSE,FALSE
393,7    True,FALSE,FALSE
