,Hunger,Potter,Twilight,Mockingbird,Gatsby
430,6    True,TRUE,TRUE,FALSE,FALSE
430,7   False,TRUE,FALSE,FALSE,FALSE
430,8   False,TRUE,FALSE,FALSE,TRUE
430,9   False,TRUE,TRUE,FALSE,FALSE
431,0   False,FALSE,FALSE,TRUE,FALSE
431,1   False,FALSE,FALSE,TRUE,TRUE
431,2   False,FALSE,FALSE,TRUE,FALSE
431,3    True,TRUE,TRUE,TRUE,TRUE
431,4    True,TRUE,FALSE,TRUE,TRUE
431,5   False,TRUE,FALSE,TRUE,TRUE
431,6   False,FALSE,FALSE,TRUE,TRUE
431,7    True,FALSE,FALSE,FALSE,FALSE
431,8   False,TRUE,FALSE,FALSE,FALSE
431,9    True,FALSE,TRUE,FALSE,FALSE
432,0   False,TRUE,FALSE,TRUE,TRUE
432,1    True,FALSE,FALSE,FALSE,FALSE
432,2   False,TRUE,TRUE,TRUE,TRUE
432,3   False,FALSE,FALSE,FALSE,TRUE
432,4    True,FALSE,FALSE,FALSE,FALSE
432,5    True,FALSE,FALSE,FALSE,FALSE
432,6   False,TRUE,TRUE,TRUE,FALSE
432,7   False,TRUE,FALSE,FALSE,FALSE
432,8    True,TRUE,FALSE,FALSE,FALSE
432,9   False,TRUE,FALSE,TRUE,FALSE
433,0   False,FALSE,FALSE,FALSE,TRUE
433,1    True,TRUE,FALSE,TRUE,FALSE
433,2   False,TRUE,FALSE,TRUE,TRUE
433,3    True,FALSE,FALSE,FALSE,FALSE
433,4   False,TRUE,FALSE,TRUE,TRUE
433,5   False,FALSE,FALSE,FALSE,TRUE
433,6    True,TRUE,FALSE,FALSE,FALSE
433,7    True,TRUE,TRUE,FALSE,FALSE
433,8   False,TRUE,FALSE,TRUE,FALSE
433,9    True,FALSE,FALSE,FALSE,FALSE
434,0    True,TRUE,FALSE,FALSE,FALSE
434,1   False,TRUE,FALSE,FALSE,TRUE
434,2   False,FALSE,FALSE,TRUE,FALSE
434,3   False,FALSE,TRUE,TRUE,FALSE
434,4    True,TRUE,FALSE,TRUE,TRUE
434,5   False,FALSE,FALSE,TRUE,TRUE
434,6   False,TRUE,FALSE,TRUE,FALSE
434,7   False,FALSE,FALSE,TRUE,FALSE
434,8    True,FALSE,FALSE,FALSE,FALSE
434,9   False,FALSE,FALSE,TRUE,TRUE
435,0    True,FALSE,FALSE,FALSE,FALSE
435,1    True,FALSE,TRUE,TRUE,FALSE
435,2    True,FALSE,FALSE,FALSE,FALSE
435,3   False,TRUE,FALSE,TRUE,TRUE
435,4   False,FALSE,FALSE,TRUE,FALSE
435,5   False,FALSE,FALSE,TRUE,TRUE
435,6    True,FALSE,FALSE,TRUE,FALSE
435,7   False,TRUE,FALSE,FALSE,FALSE
435,8   False,TRUE,FALSE,TRUE,FALSE
435,9   False,FALSE,FALSE,TRUE,FALSE
436,0   False,TRUE,TRUE,FALSE,FALSE
436,1   False,TRUE,FALSE,FALSE,TRUE
436,2    True,FALSE,FALSE,FALSE,FALSE
436,3   False,TRUE,FALSE,FALSE,TRUE
436,4   False,TRUE,FALSE,FALSE,FALSE
436,5   False,FALSE,FALSE,TRUE,FALSE
436,6    True,FALSE,TRUE,FALSE,FALSE
436,7    True,FALSE,FALSE,FALSE,FALSE
436,8   False,FALSE,FALSE,TRUE,TRUE
436,9   False,FALSE,FALSE,TRUE,TRUE
437,0   False,TRUE,FALSE,FALSE,FALSE
437,1    True,FALSE,TRUE,FALSE,FALSE
437,2    True,FALSE,FALSE,FALSE,FALSE
437,3   False,TRUE,FALSE,FALSE,FALSE
437,4    True,TRUE,TRUE,TRUE,FALSE
437,5    True,TRUE,FALSE,TRUE,FALSE
437,6    True,FALSE,FALSE,FALSE,FALSE
437,7   False,TRUE,FALSE,FALSE,FALSE
437,8   False,FALSE,FALSE,FALSE,TRUE
437,9    True,FALSE,FALSE,FALSE,FALSE
438,0    True,FALSE,FALSE,FALSE,FALSE
438,1   False,FALSE,FALSE,FALSE,TRUE
438,2   False,TRUE,FALSE,TRUE,TRUE
438,3   False,TRUE,TRUE,FALSE,FALSE
438,4    True,TRUE,TRUE,FALSE,FALSE
438,5    True,TRUE,TRUE,FALSE,FALSE
438,6    True,FALSE,FALSE,FALSE,FALSE
438,7   False,TRUE,FALSE,FALSE,FALSE
438,8    True,TRUE,FALSE,TRUE,TRUE
438,9    True,TRUE,FALSE,FALSE,FALSE
439,0   False,FALSE,FALSE,TRUE,TRUE
439,1    True,TRUE,FALSE,TRUE,FALSE
439,2   False,FALSE,TRUE,TRUE,TRUE
439,3    True,TRUE,FALSE,TRUE,FALSE
439,4   False,TRUE,TRUE,FALSE,FALSE
439,5   False,TRUE,FALSE,TRUE,FALSE
439,6   False,TRUE,FALSE,FALSE,FALSE
439,7   False,TRUE,FALSE,TRUE,FALSE
439,8    True,FALSE,TRUE,TRUE,FALSE
439,9   False,FALSE,TRUE,FALSE,FALSE
440,0   False,TRUE,FALSE,TRUE,TRUE
440,1   False,FALSE,FALSE,TRUE,FALSE
440,2    True,TRUE,FALSE,FALSE,FALSE
440,3    True,TRUE,FALSE,FALSE,TRUE
440,4   False,TRUE,FALSE,FALSE,FALSE
440,5    True,FALSE,FALSE,FALSE,FALSE
440,6    True,FALSE,FALSE,FALSE,FALSE
440,7    True,FALSE,FALSE,FALSE,FALSE
440,8   False,FALSE,FALSE,TRUE,FALSE
440,9    True,TRUE,TRUE,TRUE,TRUE
441,0   False,TRUE,FALSE,TRUE,TRUE
441,1    True,TRUE,TRUE,TRUE,TRUE
441,2    True,FALSE,TRUE,FALSE,FALSE
441,3    True,TRUE,FALSE,TRUE,FALSE
441,4   False,TRUE,FALSE,TRUE,FALSE
441,5    True,FALSE,FALSE,TRUE,FALSE
441,6    True,FALSE,TRUE,FALSE,FALSE
441,7    True,FALSE,FALSE,FALSE,FALSE
441,8   False,FALSE,FALSE,FALSE,TRUE
441,9   False,TRUE,TRUE,FALSE,FALSE
442,0    True,TRUE,FALSE,FALSE,FALSE
442,1    True,FALSE,FALSE,FALSE,FALSE
442,2    True,FALSE,FALSE,FALSE,FALSE
442,3   False,FALSE,FALSE,TRUE,TRUE
442,4   False,TRUE,FALSE,TRUE,TRUE
442,5    True,FALSE,FALSE,FALSE,FALSE
442,6    True,FALSE,FALSE,FALSE,FALSE
442,7    True,FALSE,FALSE,FALSE,FALSE
442,8   False,FALSE,TRUE,FALSE,FALSE
442,9    True,TRUE,FALSE,TRUE,TRUE
443,0   False,TRUE,TRUE,TRUE,FALSE
443,1   False,FALSE,FALSE,TRUE,FALSE
443,2   False,FALSE,FALSE,TRUE,FALSE
443,3    True,TRUE,TRUE,TRUE,FALSE
443,4    True,TRUE,TRUE,FALSE,FALSE
443,5   False,TRUE,FALSE,FALSE,FALSE
443,6   False,FALSE,FALSE,TRUE,FALSE
443,7    True,FALSE,FALSE,FALSE,FALSE
443,8   False,TRUE,FALSE,TRUE,TRUE
443,9   False,TRUE,TRUE,FALSE,FALSE
444,0   False,TRUE,FALSE,FALSE,FALSE
444,1   False,TRUE,TRUE,FALSE,FALSE
444,2   False,TRUE,FALSE,FALSE,FALSE
444,3    True,FALSE,FALSE,FALSE,FALSE
444,4   False,FALSE,FALSE,TRUE,FALSE
444,5    True,FALSE,FALSE,FALSE,FALSE
444,6   False,TRUE,TRUE,FALSE,TRUE
444,7   False,TRUE,TRUE,FALSE,FALSE
444,8   False,TRUE,FALSE,FALSE,FALSE
444,9    True,TRUE,TRUE,FALSE,FALSE
445,0   False,TRUE,FALSE,TRUE,TRUE
445,1   False,FALSE,FALSE,TRUE,FALSE
445,2    True,TRUE,FALSE,FALSE,FALSE
445,3    True,TRUE,TRUE,TRUE,FALSE
445,4   False,FALSE,FALSE,TRUE,TRUE
445,5   False,FALSE,TRUE,TRUE,FALSE
445,6   False,FALSE,FALSE,TRUE,FALSE
445,7   False,TRUE,TRUE,TRUE,TRUE
445,8    True,TRUE,FALSE,FALSE,TRUE
445,9   False,FALSE,TRUE,FALSE,FALSE
446,0    True,TRUE,FALSE,FALSE,FALSE
446,1   False,TRUE,TRUE,FALSE,FALSE
446,2   False,FALSE,FALSE,FALSE,TRUE
446,3   False,FALSE,FALSE,FALSE,TRUE
446,4   False,TRUE,FALSE,TRUE,TRUE
446,5   False,TRUE,FALSE,TRUE,TRUE
446,6    True,TRUE,FALSE,FALSE,FALSE
446,7    True,TRUE,FALSE,FALSE,FALSE
446,8    True,TRUE,TRUE,TRUE,FALSE
446,9    True,TRUE,FALSE,FALSE,FALSE
447,0    True,TRUE,TRUE,FALSE,FALSE
447,1   False,TRUE,FALSE,FALSE,TRUE
447,2    True,TRUE,FALSE,TRUE,FALSE
447,3    True,FALSE,TRUE,FALSE,FALSE
447,4    True,TRUE,FALSE,TRUE,TRUE
447,5   False,FALSE,FALSE,TRUE,TRUE
447,6    True,TRUE,TRUE,FALSE,FALSE
447,7   False,FALSE,FALSE,TRUE,FALSE
447,8   False,FALSE,FALSE,FALSE,TRUE
447,9   False,TRUE,FALSE,TRUE,TRUE
448,0   False,TRUE,FALSE,TRUE,FALSE
448,1   False,TRUE,FALSE,FALSE,TRUE
448,2    True,FALSE,FALSE,FALSE,FALSE
448,3   False,TRUE,FALSE,FALSE,TRUE
448,4   False,FALSE,FALSE,TRUE,TRUE
448,5   False,TRUE,FALSE,TRUE,FALSE
448,6    True,TRUE,TRUE,TRUE,TRUE
448,7    True,FALSE,FALSE,FALSE,FALSE
448,8   False,FALSE,FALSE,FALSE,TRUE
448,9   False,TRUE,TRUE,FALSE,FALSE
449,0    True,FALSE,TRUE,TRUE,TRUE
449,1    True,FALSE,FALSE,FALSE,FALSE
449,2   False,TRUE,FALSE,TRUE,TRUE
449,3    True,FALSE,FALSE,FALSE,FALSE
449,4   False,TRUE,FALSE,TRUE,FALSE
449,5    True,TRUE,TRUE,FALSE,FALSE
449,6    True,TRUE,FALSE,FALSE,FALSE
449,7   False,FALSE,FALSE,TRUE,TRUE
449,8   False,FALSE,FALSE,TRUE,TRUE
449,9    True,TRUE,TRUE,TRUE,FALSE
450,0   False,TRUE,TRUE,FALSE,FALSE
450,1   False,TRUE,FALSE,TRUE,TRUE
450,2    True,FALSE,FALSE,FALSE,FALSE
450,3   False,TRUE,FALSE,FALSE,FALSE
450,4    True,FALSE,TRUE,FALSE,FALSE
450,5    True,TRUE,TRUE,TRUE,FALSE
450,6    True,FALSE,FALSE,FALSE,FALSE
450,7   False,TRUE,FALSE,FALSE,FALSE
450,8   False,FALSE,FALSE,TRUE,TRUE
450,9    True,TRUE,TRUE,FALSE,FALSE
451,0    True,TRUE,FALSE,TRUE,FALSE
451,1   False,TRUE,FALSE,TRUE,TRUE
451,2   False,TRUE,FALSE,FALSE,FALSE
451,3   False,FALSE,TRUE,FALSE,TRUE
451,4   False,FALSE,TRUE,FALSE,FALSE
451,5   False,TRUE,FALSE,TRUE,FALSE
451,6    True,TRUE,TRUE,TRUE,TRUE
451,7    True,FALSE,FALSE,FALSE,FALSE
451,8    True,FALSE,FALSE,FALSE,FALSE
451,9   False,FALSE,FALSE,TRUE,FALSE
452,0    True,FALSE,FALSE,FALSE,FALSE
452,1    True,FALSE,TRUE,TRUE,FALSE
452,2   False,FALSE,FALSE,TRUE,FALSE
452,3   False,FALSE,FALSE,TRUE,TRUE
452,4   False,FALSE,FALSE,FALSE,TRUE
452,5    True,FALSE,FALSE,FALSE,FALSE
452,6   False,TRUE,FALSE,FALSE,FALSE
452,7   False,FALSE,FALSE,TRUE,TRUE
452,8   False,FALSE,FALSE,FALSE,TRUE
452,9   False,TRUE,FALSE,FALSE,FALSE
453,0    True,TRUE,FALSE,TRUE,FALSE
453,1   False,FALSE,FALSE,FALSE,TRUE
453,2   False,TRUE,FALSE,TRUE,TRUE
453,3   False,TRUE,TRUE,TRUE,FALSE
453,4   False,FALSE,FALSE,TRUE,FALSE
453,5   False,FALSE,TRUE,FALSE,FALSE
453,6    True,TRUE,TRUE,TRUE,FALSE
453,7   False,TRUE,FALSE,FALSE,FALSE
453,8   False,FALSE,TRUE,FALSE,TRUE
453,9   False,TRUE,TRUE,FALSE,FALSE
454,0   False,FALSE,TRUE,FALSE,FALSE
454,1   False,TRUE,FALSE,FALSE,TRUE
454,2   False,TRUE,FALSE,FALSE,FALSE
454,3   False,FALSE,FALSE,FALSE,TRUE
454,4    True,FALSE,FALSE,FALSE,FALSE
454,5   False,TRUE,TRUE,FALSE,FALSE
454,6   False,TRUE,FALSE,TRUE,TRUE
454,7   False,FALSE,FALSE,TRUE,FALSE
454,8   False,FALSE,FALSE,TRUE,FALSE
454,9    True,FALSE,TRUE,FALSE,FALSE
455,0   False,TRUE,TRUE,FALSE,FALSE
455,1   False,FALSE,FALSE,TRUE,FALSE
455,2    True,TRUE,TRUE,TRUE,FALSE
455,3    True,TRUE,FALSE,FALSE,FALSE
455,4    True,FALSE,FALSE,FALSE,FALSE
455,5    True,FALSE,FALSE,FALSE,FALSE
455,6    True,TRUE,TRUE,FALSE,FALSE
455,7    True,TRUE,FALSE,TRUE,FALSE
455,8   False,TRUE,FALSE,TRUE,FALSE
455,9   False,FALSE,FALSE,TRUE,FALSE
456,0   False,FALSE,TRUE,TRUE,FALSE
456,1   False,TRUE,FALSE,FALSE,FALSE
456,2   False,FALSE,TRUE,FALSE,FALSE
456,3   False,FALSE,FALSE,TRUE,TRUE
456,4   False,FALSE,FALSE,TRUE,FALSE
456,5    True,TRUE,TRUE,TRUE,FALSE
456,6   False,FALSE,TRUE,FALSE,FALSE
456,7    True,TRUE,FALSE,FALSE,FALSE
456,8    True,FALSE,TRUE,FALSE,FALSE
456,9    True,FALSE,FALSE,FALSE,FALSE
457,0   False,FALSE,FALSE,TRUE,TRUE
457,1   False,TRUE,FALSE,TRUE,FALSE
457,2   False,TRUE,FALSE,FALSE,FALSE
457,3    True,FALSE,FALSE,FALSE,FALSE
457,4    True,FALSE,FALSE,FALSE,FALSE
457,5   False,TRUE,FALSE,FALSE,FALSE
457,6   False,TRUE,FALSE,FALSE,FALSE
457,7   False,TRUE,FALSE,TRUE,TRUE
457,8   False,TRUE,FALSE,FALSE,FALSE
457,9    True,TRUE,FALSE,TRUE,FALSE
458,0   False,TRUE,FALSE,FALSE,FALSE
458,1    True,TRUE,FALSE,FALSE,FALSE
458,2   False,FALSE,FALSE,FALSE,TRUE
458,3    True,FALSE,FALSE,FALSE,FALSE
458,4    True,FALSE,FALSE,FALSE,FALSE
458,5   False,TRUE,FALSE,TRUE,TRUE
458,6   False,TRUE,FALSE,TRUE,FALSE
458,7    True,TRUE,FALSE,FALSE,FALSE
458,8    True,FALSE,TRUE,FALSE,FALSE
458,9   False,TRUE,FALSE,TRUE,FALSE
459,0   False,FALSE,FALSE,FALSE,TRUE
459,1   False,FALSE,FALSE,FALSE,TRUE
459,2    True,FALSE,FALSE,FALSE,FALSE
459,3   False,TRUE,FALSE,FALSE,FALSE
459,4    True,FALSE,FALSE,FALSE,FALSE
459,5   False,TRUE,FALSE,FALSE,FALSE
459,6   False,TRUE,FALSE,FALSE,FALSE
459,7    True,TRUE,FALSE,FALSE,FALSE
459,8   False,FALSE,TRUE,FALSE,FALSE
459,9    True,FALSE,TRUE,FALSE,FALSE
460,0   False,TRUE,FALSE,TRUE,TRUE
460,1    True,FALSE,FALSE,FALSE,FALSE
460,2   False,TRUE,FALSE,FALSE,TRUE
460,3   False,TRUE,FALSE,TRUE,TRUE
460,4    True,TRUE,TRUE,FALSE,FALSE
460,5   False,FALSE,FALSE,TRUE,FALSE
460,6   False,TRUE,FALSE,FALSE,FALSE
460,7    True,FALSE,FALSE,FALSE,FALSE
460,8   False,FALSE,FALSE,TRUE,TRUE
460,9   False,TRUE,TRUE,FALSE,FALSE
461,0    True,TRUE,FALSE,TRUE,TRUE
461,1   False,TRUE,FALSE,TRUE,FALSE
461,2   False,FALSE,FALSE,TRUE,FALSE
461,3    True,FALSE,FALSE,TRUE,FALSE
461,4    True,FALSE,FALSE,FALSE,FALSE
461,5   False,FALSE,FALSE,TRUE,FALSE
461,6   False,FALSE,FALSE,TRUE,FALSE
461,7   False,FALSE,FALSE,FALSE,TRUE
461,8    True,TRUE,TRUE,TRUE,TRUE
461,9   False,FALSE,TRUE,FALSE,FALSE
462,0    True,FALSE,FALSE,TRUE,FALSE
462,1    True,FALSE,FALSE,FALSE,FALSE
462,2   False,TRUE,FALSE,TRUE,FALSE
462,3    True,TRUE,FALSE,TRUE,TRUE
462,4    True,TRUE,TRUE,FALSE,FALSE
462,5   False,FALSE,FALSE,FALSE,TRUE
462,6    True,TRUE,FALSE,TRUE,FALSE
462,7   False,TRUE,FALSE,TRUE,TRUE
462,8   False,TRUE,TRUE,TRUE,TRUE
462,9    True,TRUE,FALSE,FALSE,FALSE
463,0   False,TRUE,FALSE,TRUE,TRUE
463,1   False,TRUE,FALSE,FALSE,FALSE
463,2    True,FALSE,FALSE,FALSE,FALSE
463,3   False,TRUE,FALSE,FALSE,FALSE
463,4   False,TRUE,FALSE,FALSE,FALSE
463,5   False,TRUE,TRUE,FALSE,FALSE
463,6   False,TRUE,FALSE,FALSE,FALSE
463,7    True,TRUE,TRUE,TRUE,FALSE
463,8    True,FALSE,FALSE,TRUE,FALSE
463,9    True,FALSE,FALSE,FALSE,FALSE
464,0    True,FALSE,FALSE,FALSE,FALSE
464,1   False,TRUE,FALSE,FALSE,FALSE
464,2    True,FALSE,FALSE,FALSE,FALSE
464,3    True,FALSE,FALSE,FALSE,FALSE
464,4   False,TRUE,FALSE,FALSE,FALSE
464,5   False,FALSE,FALSE,TRUE,TRUE
464,6    True,FALSE,FALSE,FALSE,FALSE
464,7   False,TRUE,TRUE,FALSE,FALSE
464,8    True,FALSE,TRUE,FALSE,FALSE
464,9    True,TRUE,FALSE,FALSE,FALSE
465,0    True,TRUE,TRUE,FALSE,TRUE
465,1   False,TRUE,TRUE,TRUE,TRUE
465,2    True,TRUE,FALSE,FALSE,FALSE
465,3    True,TRUE,TRUE,TRUE,TRUE
465,4    True,FALSE,FALSE,FALSE,FALSE
465,5    True,TRUE,TRUE,FALSE,FALSE
465,6    True,TRUE,FALSE,FALSE,FALSE
465,7    True,TRUE,TRUE,TRUE,FALSE
465,8    True,FALSE,FALSE,FALSE,FALSE
465,9    True,FALSE,FALSE,FALSE,FALSE
466,0   False,FALSE,TRUE,FALSE,TRUE
466,1    True,FALSE,TRUE,FALSE,FALSE
466,2    True,TRUE,FALSE,TRUE,TRUE
466,3   False,FALSE,FALSE,TRUE,TRUE
466,4    True,FALSE,FALSE,TRUE,FALSE
466,5    True,TRUE,FALSE,FALSE,FALSE
466,6    True,FALSE,FALSE,FALSE,FALSE
466,7    True,TRUE,FALSE,TRUE,FALSE
466,8    True,FALSE,FALSE,FALSE,FALSE
466,9    True,TRUE,FALSE,TRUE,TRUE
467,0    True,TRUE,TRUE,FALSE,FALSE
467,1   False,TRUE,TRUE,TRUE,FALSE
467,2   False,FALSE,FALSE,TRUE,TRUE
467,3   False,TRUE,FALSE,TRUE,TRUE
467,4   False,FALSE,FALSE,TRUE,FALSE
467,5    True,FALSE,FALSE,FALSE,FALSE
467,6    True,TRUE,TRUE,FALSE,FALSE
467,7   False,FALSE,FALSE,FALSE,TRUE
467,8   False,TRUE,FALSE,FALSE,FALSE
467,9    True,FALSE,TRUE,FALSE,FALSE
468,0    True,FALSE,FALSE,TRUE,FALSE
468,1   False,FALSE,FALSE,TRUE,FALSE
468,2    True,TRUE,FALSE,TRUE,TRUE
468,3   False,TRUE,FALSE,TRUE,FALSE
468,4   False,FALSE,FALSE,TRUE,TRUE
468,5   False,TRUE,FALSE,TRUE,TRUE
468,6   False,TRUE,FALSE,TRUE,FALSE
468,7   False,TRUE,TRUE,TRUE,TRUE
468,8    True,TRUE,TRUE,TRUE,TRUE
468,9   False,TRUE,FALSE,FALSE,FALSE
469,0   False,FALSE,FALSE,TRUE,TRUE
469,1    True,FALSE,FALSE,FALSE,FALSE
469,2    True,FALSE,FALSE,TRUE,FALSE
469,3   False,TRUE,FALSE,FALSE,TRUE
469,4    True,FALSE,FALSE,TRUE,FALSE
469,5   False,TRUE,FALSE,TRUE,FALSE
469,6    True,TRUE,TRUE,TRUE,TRUE
469,7   False,FALSE,FALSE,FALSE,TRUE
469,8   False,FALSE,TRUE,TRUE,FALSE
469,9   False,FALSE,FALSE,TRUE,FALSE
470,0   False,TRUE,FALSE,TRUE,FALSE
470,1    True,FALSE,FALSE,FALSE,TRUE
470,2    True,FALSE,FALSE,FALSE,FALSE
470,3   False,TRUE,FALSE,TRUE,FALSE
470,4   False,TRUE,FALSE,FALSE,FALSE
470,5    True,FALSE,FALSE,FALSE,FALSE
470,6   False,TRUE,FALSE,TRUE,FALSE
470,7    True,TRUE,TRUE,TRUE,FALSE
470,8    True,TRUE,TRUE,TRUE,FALSE
470,9    True,TRUE,TRUE,TRUE,FALSE
471,0   False,TRUE,FALSE,TRUE,FALSE
471,1    True,FALSE,FALSE,FALSE,FALSE
471,2   False,FALSE,TRUE,TRUE,FALSE
471,3    True,FALSE,FALSE,FALSE,FALSE
471,4    True,FALSE,FALSE,TRUE,FALSE
471,5   False,TRUE,FALSE,TRUE,TRUE
471,6   False,TRUE,FALSE,TRUE,FALSE
471,7   False,FALSE,TRUE,FALSE,FALSE
471,8    True,FALSE,FALSE,TRUE,FALSE
471,9    True,FALSE,FALSE,FALSE,FALSE
472,0   False,TRUE,FALSE,FALSE,FALSE
472,1    True,FALSE,FALSE,TRUE,FALSE
472,2    True,TRUE,FALSE,TRUE,TRUE
472,3   False,TRUE,FALSE,FALSE,FALSE
472,4    True,FALSE,FALSE,FALSE,FALSE
472,5   False,TRUE,FALSE,TRUE,FALSE
472,6    True,FALSE,FALSE,FALSE,FALSE
472,7    True,FALSE,FALSE,FALSE,FALSE
472,8    True,FALSE,FALSE,FALSE,FALSE
472,9    True,FALSE,FALSE,TRUE,TRUE
473,0   False,FALSE,FALSE,TRUE,TRUE
473,1    True,TRUE,FALSE,FALSE,FALSE
473,2   False,FALSE,TRUE,FALSE,FALSE
473,3    True,TRUE,TRUE,FALSE,TRUE
473,4   False,TRUE,FALSE,TRUE,TRUE
473,5    True,FALSE,FALSE,FALSE,FALSE
473,6    True,TRUE,FALSE,FALSE,TRUE
473,7   False,FALSE,FALSE,TRUE,FALSE
473,8    True,FALSE,FALSE,TRUE,TRUE
473,9   False,TRUE,FALSE,FALSE,TRUE
474,0   False,TRUE,FALSE,TRUE,TRUE
474,1    True,TRUE,FALSE,FALSE,FALSE
474,2   False,TRUE,FALSE,TRUE,FALSE
474,3    True,FALSE,FALSE,FALSE,FALSE
474,4    True,FALSE,FALSE,TRUE,FALSE
474,5    True,FALSE,FALSE,FALSE,FALSE
474,6   False,TRUE,FALSE,FALSE,FALSE
474,7   False,FALSE,FALSE,FALSE,TRUE
474,8   False,FALSE,TRUE,TRUE,FALSE
474,9   False,TRUE,FALSE,FALSE,FALSE
475,0    True,FALSE,FALSE,TRUE,TRUE
475,1    True,FALSE,FALSE,FALSE,FALSE
475,2    True,FALSE,FALSE,FALSE,FALSE
475,3   False,FALSE,TRUE,FALSE,FALSE
475,4    True,TRUE,FALSE,FALSE,FALSE
475,5    True,TRUE,TRUE,TRUE,TRUE
475,6    True,FALSE,FALSE,FALSE,FALSE
475,7   False,TRUE,FALSE,TRUE,TRUE
475,8   False,TRUE,FALSE,FALSE,FALSE
475,9    True,FALSE,TRUE,TRUE,TRUE
476,0    True,FALSE,FALSE,FALSE,FALSE
476,1    True,TRUE,FALSE,TRUE,FALSE
476,2    True,FALSE,FALSE,FALSE,FALSE
476,3    True,TRUE,FALSE,TRUE,TRUE
476,4    True,FALSE,FALSE,FALSE,FALSE
476,5    True,FALSE,FALSE,FALSE,FALSE
476,6   False,TRUE,FALSE,TRUE,FALSE
476,7   False,TRUE,FALSE,TRUE,TRUE
476,8   False,FALSE,FALSE,FALSE,TRUE
476,9   False,FALSE,FALSE,TRUE,FALSE
477,0   False,TRUE,FALSE,TRUE,FALSE
477,1   False,FALSE,FALSE,TRUE,FALSE
477,2    True,TRUE,TRUE,FALSE,FALSE
477,3   False,TRUE,TRUE,TRUE,FALSE
477,4   False,FALSE,FALSE,FALSE,TRUE
477,5    True,TRUE,TRUE,FALSE,FALSE
477,6    True,TRUE,FALSE,FALSE,FALSE
477,7   False,TRUE,FALSE,TRUE,TRUE
477,8    True,TRUE,TRUE,FALSE,FALSE
477,9    True,TRUE,FALSE,FALSE,FALSE
478,0    True,FALSE,TRUE,TRUE,TRUE
478,1    True,FALSE,FALSE,TRUE,FALSE
478,2    True,TRUE,FALSE,FALSE,FALSE
478,3    True,FALSE,FALSE,FALSE,FALSE
478,4   False,FALSE,FALSE,TRUE,TRUE
478,5    True,TRUE,FALSE,TRUE,FALSE
478,6   False,TRUE,TRUE,FALSE,FALSE
478,7   False,TRUE,FALSE,FALSE,FALSE
478,8    True,FALSE,TRUE,FALSE,TRUE
478,9   False,FALSE,FALSE,FALSE,TRUE
479,0   False,TRUE,FALSE,TRUE,TRUE
479,1    True,TRUE,FALSE,FALSE,FALSE
479,2   False,TRUE,FALSE,TRUE,FALSE
479,3    True,TRUE,FALSE,FALSE,FALSE
479,4   False,TRUE,TRUE,FALSE,FALSE
479,5   False,TRUE,FALSE,FALSE,TRUE
479,6   False,TRUE,FALSE,TRUE,FALSE
479,7   False,TRUE,FALSE,TRUE,TRUE
479,8   False,TRUE,FALSE,TRUE,TRUE
479,9    True,TRUE,FALSE,FALSE,FALSE
480,0   False,FALSE,FALSE,TRUE,TRUE
480,1   False,TRUE,FALSE,TRUE,FALSE
480,2    True,FALSE,FALSE,TRUE,TRUE
480,3    True,FALSE,FALSE,FALSE,FALSE
480,4    True,TRUE,FALSE,TRUE,TRUE
480,5    True,TRUE,TRUE,FALSE,FALSE
480,6   False,TRUE,FALSE,TRUE,FALSE
480,7   False,TRUE,TRUE,TRUE,TRUE
480,8    True,TRUE,TRUE,FALSE,FALSE
480,9    True,FALSE,FALSE,FALSE,FALSE
481,0   False,TRUE,FALSE,TRUE,TRUE
481,1   False,TRUE,FALSE,FALSE,FALSE
481,2   False,TRUE,FALSE,FALSE,TRUE
481,3    True,TRUE,FALSE,FALSE,FALSE
481,4   False,TRUE,FALSE,FALSE,FALSE
481,5   False,TRUE,FALSE,TRUE,TRUE
481,6    True,FALSE,FALSE,FALSE,FALSE
481,7   False,TRUE,FALSE,TRUE,TRUE
481,8   False,FALSE,FALSE,FALSE,TRUE
481,9    True,TRUE,FALSE,FALSE,FALSE
482,0   False,TRUE,FALSE,TRUE,FALSE
482,1   False,TRUE,FALSE,FALSE,FALSE
482,2    True,TRUE,FALSE,FALSE,FALSE
482,3    True,TRUE,FALSE,TRUE,TRUE
482,4   False,TRUE,TRUE,FALSE,FALSE
482,5   False,FALSE,FALSE,TRUE,FALSE
482,6   False,FALSE,FALSE,TRUE,FALSE
482,7   False,TRUE,FALSE,FALSE,FALSE
482,8   False,TRUE,FALSE,FALSE,FALSE
482,9    True,FALSE,FALSE,FALSE,FALSE
483,0   False,FALSE,TRUE,FALSE,FALSE
483,1    True,FALSE,TRUE,TRUE,FALSE
483,2    True,TRUE,TRUE,TRUE,FALSE
483,3    True,FALSE,TRUE,FALSE,FALSE
483,4   False,FALSE,FALSE,TRUE,FALSE
483,5   False,TRUE,FALSE,FALSE,FALSE
483,6   False,TRUE,TRUE,FALSE,FALSE
483,7   False,TRUE,FALSE,TRUE,FALSE
483,8    True,TRUE,FALSE,TRUE,FALSE
483,9   False,FALSE,FALSE,FALSE,TRUE
484,0   False,TRUE,FALSE,TRUE,FALSE
484,1   False,TRUE,TRUE,TRUE,TRUE
484,2   False,TRUE,FALSE,FALSE,FALSE
